Customer_ID,Product,Quantity,Price,Total_Sales,Region,Date
C41773,Tablet,4,500,2000,South,2025-01-19
C41774,Keyboard,3,25000,75000,East,2025-05-12
C41775,Keyboard,1,1500,1500,West,2025-05-14
C41776,Mouse,8,12000,96000,South,2025-03-14
C41777,Tablet,9,500,4500,West,2025-07-03
C41778,Keyboard,5,500,2500,North,2025-08-03
C41779,Mouse,2,8000,16000,South,2025-03-26
C41780,Printer,7,8000,56000,South,2025-09-21
C41781,Laptop,10,50000,500000,North,2025-01-07
C41782,Monitor,8,25000,200000,North,2025-06-23
C41783,Monitor,8,8000,64000,South,2025-08-31
C41784,Mouse,1,50000,50000,West,2025-12-09
C41785,Printer,9,25000,225000,East,2025-07-09
C41786,Laptop,7,8000,56000,North,2025-04-19
C41787,Tablet,7,8000,56000,East,2025-08-02
C41788,Tablet,4,8000,32000,West,2025-06-25
C41789,Mouse,9,8000,72000,South,2025-09-13
C41790,Keyboard,6,500,3000,West,2025-02-25
C41791,Mouse,3,8000,24000,East,2025-10-16
C41792,Monitor,4,12000,48000,West,2025-02-16
C41793,Keyboard,3,25000,75000,South,2025-10-12
C41794,Keyboard,10,25000,250000,South,2025-01-08
C41795,Tablet,9,1500,13500,North,2025-09-23
C41796,Monitor,6,25000,150000,South,2025-10-12
C41797,Tablet,8,25000,200000,North,2025-09-29
C41798,Monitor,9,8000,72000,South,2025-08-09
C41799,Keyboard,4,8000,32000,East,2025-01-10
C41800,Laptop,3,12000,36000,West,2025-11-24
C41801,Laptop,10,500,5000,North,2025-10-20
C41802,Monitor,4,50000,200000,South,2025-02-23
C41803,Monitor,1,8000,8000,South,2025-02-08
C41804,Monitor,8,12000,96000,North,2025-09-13
C41805,Tablet,3,1500,4500,South,2025-04-03
C41806,Laptop,3,12000,36000,West,2025-06-05
C41807,Monitor,8,12000,96000,South,2025-06-01
C41808,Printer,10,1500,15000,South,2025-11-26
C41809,Monitor,1,12000,12000,West,2025-08-04
C41810,Mouse,7,1500,10500,North,2025-02-25
C41811,Keyboard,4,500,2000,West,2025-02-21
C41812,Laptop,9,25000,225000,North,2025-09-10
C41813,Mouse,9,12000,108000,East,2025-11-09
C41814,Printer,2,500,1000,West,2025-11-03
C41815,Monitor,1,25000,25000,North,2025-07-06
C41816,Tablet,5,1500,7500,South,2025-05-11
C41817,Printer,1,500,500,East,2025-04-08
C41818,Mouse,4,50000,200000,North,2025-04-11
C41819,Printer,2,50000,100000,South,2025-10-16
C41820,Printer,10,500,5000,West,2025-12-22
C41821,Mouse,8,50000,400000,South,2025-12-27
C41822,Laptop,2,25000,50000,West,2025-08-31
C41823,Printer,7,500,3500,North,2025-06-22
C41824,Printer,8,12000,96000,East,2025-08-13
C41825,Laptop,9,8000,72000,West,2025-03-10
C41826,Keyboard,7,500,3500,East,2025-07-21
C41827,Tablet,6,12000,72000,South,2025-05-07
C41828,Printer,9,500,4500,North,2025-01-28
C41829,Printer,3,1500,4500,North,2025-02-26
C41830,Keyboard,10,25000,250000,South,2025-11-07
C41831,Laptop,3,25000,75000,East,2025-02-06
C41832,Keyboard,9,25000,225000,East,2025-03-30
C41833,Printer,10,25000,250000,West,2025-02-18
C41834,Tablet,3,50000,150000,South,2025-12-06
C41835,Monitor,7,12000,84000,East,2025-07-26
C41836,Laptop,9,25000,225000,East,2025-07-03
C41837,Monitor,3,8000,24000,East,2025-06-09
C41838,Mouse,6,12000,72000,East,2025-05-19
C41839,Monitor,9,500,4500,East,2025-05-28
C41840,Keyboard,7,12000,84000,West,2025-11-26
C41841,Monitor,9,50000,450000,South,2025-03-17
C41842,Monitor,3,1500,4500,North,2025-11-13
C41843,Monitor,6,12000,72000,West,2025-11-18
C41844,Laptop,9,500,4500,North,2025-03-01
C41845,Tablet,3,8000,24000,West,2025-06-05
C41846,Monitor,5,500,2500,North,2025-12-25
C41847,Monitor,6,8000,48000,West,2025-01-16
C41848,Keyboard,9,25000,225000,West,2025-01-22
C41849,Laptop,8,50000,400000,South,2025-01-13
C41850,Monitor,5,25000,125000,East,2025-04-07
C41851,Keyboard,10,500,5000,West,2025-05-17
C41852,Tablet,7,500,3500,West,2025-07-11
C41853,Monitor,7,1500,10500,West,2025-07-25
C41854,Keyboard,2,12000,24000,East,2025-02-03
C41855,Laptop,3,8000,24000,South,2025-06-03
C41856,Monitor,1,8000,8000,North,2025-07-20
C41857,Tablet,1,500,500,North,2025-01-31
C41858,Keyboard,10,1500,15000,East,2025-07-23
C41859,Monitor,3,8000,24000,South,2025-09-08
C41860,Laptop,8,50000,400000,East,2025-01-24
C41861,Keyboard,6,12000,72000,East,2025-07-18
C41862,Printer,2,25000,50000,West,2025-01-30
C41863,Keyboard,9,500,4500,West,2025-12-28
C41864,Tablet,6,50000,300000,South,2025-10-28
C41865,Keyboard,8,50000,400000,North,2025-09-13
C41866,Printer,8,1500,12000,East,2025-07-17
C41867,Monitor,9,500,4500,East,2025-05-07
C41868,Tablet,6,8000,48000,South,2025-10-31
C41869,Monitor,2,12000,24000,East,2025-07-10
C41870,Keyboard,5,12000,60000,North,2025-12-20
C41871,Keyboard,8,500,4000,North,2025-04-13
C41872,Monitor,9,25000,225000,West,2025-05-23
C41873,Tablet,6,8000,48000,North,2025-04-10
C41874,Mouse,1,50000,50000,South,2025-03-15
C41875,Tablet,10,8000,80000,South,2025-02-17
C41876,Tablet,7,25000,175000,South,2025-02-08
C41877,Printer,6,50000,300000,North,2025-09-10
C41878,Monitor,5,25000,125000,South,2025-06-09
C41879,Tablet,5,50000,250000,West,2025-06-12
C41880,Mouse,7,50000,350000,West,2025-03-05
C41881,Monitor,7,25000,175000,South,2025-10-22
C41882,Printer,3,50000,150000,East,2025-01-26
C41883,Printer,4,8000,32000,North,2025-02-17
C41884,Monitor,2,50000,100000,North,2025-02-03
C41885,Keyboard,4,12000,48000,East,2025-09-26
C41886,Tablet,10,50000,500000,South,2025-01-24
C41887,Printer,3,8000,24000,South,2025-10-10
C41888,Printer,9,50000,450000,North,2025-10-22
C41889,Monitor,5,25000,125000,South,2025-01-06
C41890,Tablet,10,8000,80000,South,2025-11-14
C41891,Keyboard,6,12000,72000,North,2025-05-05
C41892,Monitor,8,8000,64000,South,2025-08-12
C41893,Printer,4,25000,100000,South,2025-04-06
C41894,Monitor,1,500,500,North,2025-05-26
C41895,Mouse,4,500,2000,North,2025-03-17
C41896,Printer,7,8000,56000,West,2025-07-12
C41897,Keyboard,3,1500,4500,East,2025-06-24
C41898,Laptop,4,50000,200000,East,2025-05-27
C41899,Keyboard,1,25000,25000,North,2025-08-23
C41900,Laptop,4,25000,100000,North,2025-05-26
C41901,Tablet,1,25000,25000,West,2025-11-10
C41902,Tablet,3,25000,75000,North,2025-01-26
C41903,Mouse,4,50000,200000,West,2025-09-24
C41904,Tablet,2,12000,24000,West,2025-06-15
C41905,Printer,1,25000,25000,North,2025-06-12
C41906,Tablet,2,12000,24000,North,2025-03-11
C41907,Laptop,7,50000,350000,North,2025-06-19
C41908,Laptop,2,12000,24000,East,2025-05-25
C41909,Tablet,1,1500,1500,South,2025-09-19
C41910,Mouse,8,8000,64000,West,2025-12-12
C41911,Monitor,5,8000,40000,East,2025-09-11
C41912,Tablet,10,25000,250000,West,2025-09-03
C41913,Keyboard,4,25000,100000,West,2025-02-18
C41914,Laptop,4,500,2000,West,2025-04-13
C41915,Printer,1,50000,50000,South,2025-04-16
C41916,Keyboard,2,50000,100000,East,2025-09-23
C41917,Laptop,9,500,4500,South,2025-09-13
C41918,Keyboard,3,50000,150000,East,2025-09-28
C41919,Monitor,1,500,500,West,2025-03-10
C41920,Tablet,8,25000,200000,South,2025-11-24
C41921,Mouse,10,50000,500000,East,2025-05-17
C41922,Monitor,4,1500,6000,North,2025-04-07
C41923,Mouse,4,8000,32000,East,2025-08-27
C41924,Mouse,7,25000,175000,East,2025-02-07
C41925,Mouse,2,8000,16000,West,2025-04-25
C41926,Monitor,3,50000,150000,South,2025-08-02
C41927,Monitor,9,25000,225000,West,2025-03-02
C41928,Laptop,8,1500,12000,South,2025-08-22
C41929,Laptop,2,8000,16000,South,2025-05-04
C41930,Printer,7,25000,175000,East,2025-08-09
C41931,Mouse,10,12000,120000,North,2025-10-17
C41932,Monitor,3,1500,4500,East,2025-02-27
C41933,Laptop,3,25000,75000,East,2025-05-04
C41934,Monitor,10,25000,250000,West,2025-02-03
C41935,Tablet,10,500,5000,North,2025-06-24
C41936,Keyboard,6,25000,150000,East,2025-08-08
C41937,Monitor,5,500,2500,South,2025-04-07
C41938,Mouse,3,50000,150000,West,2025-08-01
C41939,Mouse,1,25000,25000,South,2025-07-19
C41940,Laptop,6,12000,72000,West,2025-07-14
C41941,Keyboard,2,12000,24000,North,2025-03-22
C41942,Tablet,5,8000,40000,South,2025-05-18
C41943,Laptop,10,50000,500000,East,2025-10-10
C41944,Keyboard,10,8000,80000,East,2025-12-20
C41945,Tablet,5,50000,250000,North,2025-10-18
C41946,Keyboard,4,50000,200000,North,2025-03-15
C41947,Printer,10,8000,80000,West,2025-08-03
C41948,Keyboard,9,25000,225000,South,2025-02-15
C41949,Monitor,7,1500,10500,South,2025-04-19
C41950,Tablet,8,1500,12000,East,2025-02-15
C41951,Monitor,5,1500,7500,North,2025-07-30
C41952,Printer,7,25000,175000,South,2025-08-05
C41953,Printer,6,12000,72000,West,2025-06-21
C41954,Laptop,2,50000,100000,South,2025-11-10
C41955,Laptop,1,25000,25000,West,2025-06-13
C41956,Monitor,1,12000,12000,East,2025-05-17
C41957,Keyboard,8,1500,12000,West,2025-11-05
C41958,Keyboard,9,8000,72000,West,2025-11-16
C41959,Keyboard,6,25000,150000,East,2025-07-21
C41960,Printer,6,500,3000,North,2025-10-18
C41961,Tablet,10,12000,120000,South,2025-08-22
C41962,Tablet,10,8000,80000,East,2025-02-04
C41963,Laptop,8,1500,12000,West,2025-02-25
C41964,Printer,6,8000,48000,East,2025-05-26
C41965,Printer,5,1500,7500,West,2025-11-10
C41966,Tablet,6,25000,150000,South,2025-08-06
C41967,Keyboard,8,25000,200000,East,2025-01-11
C41968,Monitor,10,8000,80000,West,2025-11-28
C41969,Keyboard,7,1500,10500,North,2025-09-03
C41970,Keyboard,8,1500,12000,West,2025-06-08
C41971,Mouse,1,1500,1500,West,2025-08-14
C41972,Monitor,4,12000,48000,East,2025-10-14
C41973,Laptop,3,1500,4500,South,2025-05-14
C41974,Printer,9,1500,13500,East,2025-12-03
C41975,Tablet,3,25000,75000,West,2025-08-04
C41976,Mouse,3,1500,4500,North,2025-09-17
C41977,Mouse,7,500,3500,West,2025-12-25
C41978,Monitor,6,500,3000,West,2025-08-10
C41979,Tablet,5,500,2500,South,2025-10-16
C41980,Laptop,3,500,1500,North,2025-01-23
C41981,Keyboard,9,8000,72000,South,2025-01-22
C41982,Mouse,10,500,5000,West,2025-07-03
C41983,Tablet,1,8000,8000,East,2025-04-03
C41984,Tablet,10,50000,500000,West,2025-04-23
C41985,Laptop,9,1500,13500,East,2025-04-07
C41986,Laptop,9,1500,13500,East,2025-02-05
C41987,Laptop,5,500,2500,West,2025-01-24
C41988,Printer,5,25000,125000,South,2025-03-27
C41989,Tablet,7,500,3500,East,2025-08-28
C41990,Keyboard,8,50000,400000,East,2025-08-25
C41991,Laptop,10,12000,120000,East,2025-09-02
C41992,Monitor,3,50000,150000,West,2025-01-08
C41993,Tablet,10,8000,80000,North,2025-03-05
C41994,Tablet,4,8000,32000,North,2025-03-09
C41995,Keyboard,7,1500,10500,North,2025-10-13
C41996,Printer,9,50000,450000,North,2025-08-22
C41997,Tablet,7,25000,175000,North,2025-04-29
C41998,Printer,1,25000,25000,North,2025-06-12
C41999,Keyboard,9,500,4500,West,2025-06-03
C42000,Mouse,1,500,500,East,2025-06-25
C42001,Keyboard,6,1500,9000,South,2025-09-04
C42002,Keyboard,7,500,3500,North,2025-03-09
C42003,Tablet,3,500,1500,East,2025-10-31
C42004,Printer,8,50000,400000,South,2025-01-08
C42005,Tablet,6,1500,9000,East,2025-07-10
C42006,Printer,4,8000,32000,West,2025-07-02
C42007,Keyboard,2,50000,100000,South,2025-10-14
C42008,Printer,7,25000,175000,East,2025-06-25
C42009,Monitor,2,12000,24000,West,2025-03-30
C42010,Printer,10,8000,80000,East,2025-11-29
C42011,Mouse,2,25000,50000,North,2025-02-03
C42012,Mouse,1,8000,8000,North,2025-01-16
C42013,Mouse,3,1500,4500,South,2025-11-24
C42014,Mouse,9,8000,72000,North,2025-03-10
C42015,Tablet,9,1500,13500,South,2025-10-03
C42016,Tablet,6,50000,300000,North,2025-03-21
C42017,Laptop,8,8000,64000,North,2025-06-02
C42018,Monitor,5,8000,40000,North,2025-02-16
C42019,Tablet,10,12000,120000,North,2025-06-08
C42020,Printer,1,25000,25000,North,2025-09-17
C42021,Monitor,7,50000,350000,East,2025-04-25
C42022,Monitor,4,12000,48000,South,2025-04-24
C42023,Mouse,4,25000,100000,North,2025-04-10
C42024,Tablet,8,500,4000,South,2025-11-02
C42025,Laptop,8,500,4000,South,2025-11-10
C42026,Tablet,6,8000,48000,North,2025-05-09
C42027,Tablet,9,500,4500,West,2025-08-02
C42028,Mouse,2,12000,24000,West,2025-06-29
C42029,Monitor,1,50000,50000,West,2025-10-17
C42030,Tablet,3,500,1500,West,2025-09-13
C42031,Keyboard,1,8000,8000,West,2025-01-06
C42032,Mouse,9,50000,450000,South,2025-11-22
C42033,Laptop,6,12000,72000,West,2025-07-11
C42034,Keyboard,5,1500,7500,West,2025-01-26
C42035,Mouse,5,500,2500,East,2025-05-20
C42036,Tablet,1,25000,25000,West,2025-09-20
C42037,Tablet,7,50000,350000,West,2025-03-03
C42038,Mouse,10,8000,80000,South,2025-01-08
C42039,Mouse,2,1500,3000,North,2025-03-28
C42040,Mouse,3,25000,75000,East,2025-07-05
C42041,Keyboard,8,500,4000,East,2025-06-07
C42042,Printer,8,500,4000,West,2025-07-18
C42043,Laptop,3,1500,4500,South,2025-05-02
C42044,Tablet,1,500,500,West,2025-08-14
C42045,Printer,8,1500,12000,North,2025-09-16
C42046,Laptop,3,25000,75000,North,2025-07-27
C42047,Mouse,9,500,4500,West,2025-07-14
C42048,Printer,4,500,2000,East,2025-03-29
C42049,Monitor,10,12000,120000,North,2025-07-18
C42050,Monitor,9,500,4500,South,2025-11-02
C42051,Laptop,1,25000,25000,North,2025-06-16
C42052,Keyboard,8,1500,12000,South,2025-06-03
C42053,Monitor,8,50000,400000,North,2025-09-20
C42054,Printer,4,500,2000,East,2025-08-15
C42055,Keyboard,10,12000,120000,East,2025-04-20
C42056,Monitor,8,8000,64000,North,2025-06-29
C42057,Mouse,3,12000,36000,North,2025-10-05
C42058,Printer,9,12000,108000,North,2025-07-07
C42059,Printer,8,500,4000,North,2025-09-01
C42060,Printer,6,12000,72000,North,2025-06-11
C42061,Printer,9,50000,450000,East,2025-11-26
C42062,Tablet,6,50000,300000,West,2025-01-18
C42063,Tablet,3,500,1500,East,2025-11-24
C42064,Printer,6,1500,9000,North,2025-06-08
C42065,Keyboard,5,500,2500,West,2025-10-28
C42066,Laptop,2,1500,3000,West,2025-12-18
C42067,Laptop,6,8000,48000,West,2025-11-10
C42068,Printer,9,1500,13500,West,2025-10-09
C42069,Tablet,9,12000,108000,South,2025-01-07
C42070,Monitor,8,8000,64000,East,2025-09-11
C42071,Printer,5,8000,40000,West,2025-07-25
C42072,Laptop,9,1500,13500,North,2025-02-13
C42073,Monitor,10,12000,120000,South,2025-05-20
C42074,Monitor,9,50000,450000,West,2025-06-03
C42075,Laptop,8,8000,64000,East,2025-04-01
C42076,Printer,8,25000,200000,East,2025-10-05
C42077,Keyboard,5,50000,250000,West,2025-07-14
C42078,Mouse,8,12000,96000,East,2025-01-19
C42079,Printer,4,500,2000,East,2025-06-13
C42080,Keyboard,10,50000,500000,East,2025-02-13
C42081,Monitor,9,12000,108000,East,2025-07-26
C42082,Monitor,7,1500,10500,South,2025-05-19
C42083,Monitor,8,25000,200000,South,2025-07-02
C42084,Keyboard,9,500,4500,West,2025-09-26
C42085,Printer,6,50000,300000,South,2025-05-25
C42086,Tablet,9,25000,225000,East,2025-03-18
C42087,Keyboard,8,12000,96000,South,2025-05-04
C42088,Mouse,3,1500,4500,East,2025-05-15
C42089,Mouse,2,12000,24000,South,2025-03-19
C42090,Printer,6,8000,48000,East,2025-04-30
C42091,Mouse,1,1500,1500,South,2025-05-27
C42092,Printer,8,25000,200000,North,2025-07-18
C42093,Monitor,7,25000,175000,South,2025-09-20
C42094,Keyboard,2,1500,3000,East,2025-07-11
C42095,Laptop,4,25000,100000,South,2025-07-22
C42096,Monitor,6,1500,9000,South,2025-09-24
C42097,Printer,8,8000,64000,East,2025-04-26
C42098,Laptop,1,25000,25000,South,2025-03-22
C42099,Printer,6,25000,150000,South,2025-02-06
C42100,Mouse,3,8000,24000,South,2025-10-02
C42101,Keyboard,4,12000,48000,North,2025-04-21
C42102,Monitor,5,12000,60000,West,2025-11-16
C42103,Printer,2,1500,3000,East,2025-11-15
C42104,Mouse,4,500,2000,West,2025-01-19
C42105,Keyboard,5,50000,250000,North,2025-03-09
C42106,Printer,8,50000,400000,West,2025-05-23
C42107,Mouse,3,50000,150000,West,2025-02-28
C42108,Monitor,7,25000,175000,East,2025-03-08
C42109,Keyboard,4,25000,100000,East,2025-06-11
C42110,Laptop,3,50000,150000,East,2025-06-22
C42111,Monitor,2,500,1000,South,2025-06-24
C42112,Keyboard,1,25000,25000,South,2025-10-11
C42113,Mouse,4,8000,32000,South,2025-04-21
C42114,Tablet,3,12000,36000,North,2025-07-02
C42115,Printer,8,25000,200000,North,2025-03-17
C42116,Mouse,6,12000,72000,East,2025-03-02
C42117,Monitor,1,8000,8000,East,2025-08-08
C42118,Printer,8,50000,400000,West,2025-02-14
C42119,Laptop,4,50000,200000,South,2025-11-28
C42120,Laptop,7,12000,84000,East,2025-10-12
C42121,Monitor,2,8000,16000,South,2025-03-17
C42122,Tablet,1,12000,12000,West,2025-01-09
C42123,Tablet,2,50000,100000,West,2025-10-24
C42124,Keyboard,5,1500,7500,South,2025-12-21
C42125,Printer,9,1500,13500,East,2025-10-16
C42126,Keyboard,10,500,5000,South,2025-01-17
C42127,Tablet,9,1500,13500,West,2025-06-25
C42128,Monitor,10,1500,15000,West,2025-03-25
C42129,Tablet,8,8000,64000,South,2025-04-08
C42130,Keyboard,8,50000,400000,East,2025-05-21
C42131,Tablet,5,8000,40000,North,2025-06-07
C42132,Printer,3,8000,24000,North,2025-09-24
C42133,Printer,7,25000,175000,East,2025-06-01
C42134,Laptop,1,50000,50000,North,2025-11-03
C42135,Printer,2,1500,3000,South,2025-06-11
C42136,Laptop,5,12000,60000,South,2025-02-23
C42137,Tablet,7,50000,350000,West,2025-07-28
C42138,Mouse,4,50000,200000,North,2025-08-23
C42139,Printer,8,8000,64000,West,2025-04-29
C42140,Monitor,7,500,3500,West,2025-04-18
C42141,Keyboard,3,12000,36000,East,2025-12-17
C42142,Tablet,1,500,500,North,2025-11-28
C42143,Keyboard,3,500,1500,North,2025-02-25
C42144,Laptop,10,1500,15000,North,2025-08-03
C42145,Laptop,3,50000,150000,West,2025-11-22
C42146,Tablet,8,25000,200000,East,2025-03-28
C42147,Keyboard,7,12000,84000,North,2025-12-27
C42148,Printer,10,12000,120000,West,2025-03-02
C42149,Laptop,10,8000,80000,North,2025-10-15
C42150,Laptop,9,1500,13500,North,2025-12-18
C42151,Tablet,4,12000,48000,West,2025-01-16
C42152,Laptop,5,25000,125000,North,2025-11-15
C42153,Printer,5,12000,60000,East,2025-10-01
C42154,Keyboard,7,8000,56000,South,2025-05-28
C42155,Monitor,2,12000,24000,South,2025-09-19
C42156,Laptop,9,25000,225000,South,2025-03-07
C42157,Mouse,7,25000,175000,South,2025-12-14
C42158,Printer,3,25000,75000,North,2025-10-10
C42159,Monitor,1,1500,1500,North,2025-04-06
C42160,Monitor,1,12000,12000,North,2025-03-28
C42161,Tablet,4,8000,32000,West,2025-07-12
C42162,Keyboard,4,500,2000,North,2025-11-11
C42163,Printer,2,8000,16000,West,2025-03-18
C42164,Printer,5,1500,7500,West,2025-12-17
C42165,Keyboard,1,25000,25000,South,2025-08-27
C42166,Mouse,7,1500,10500,East,2025-07-15
C42167,Keyboard,5,500,2500,East,2025-01-15
C42168,Tablet,3,12000,36000,West,2025-08-10
C42169,Mouse,5,12000,60000,North,2025-01-06
C42170,Monitor,5,8000,40000,West,2025-02-01
C42171,Laptop,9,1500,13500,West,2025-02-27
C42172,Keyboard,7,1500,10500,West,2025-07-27
C42173,Tablet,3,8000,24000,North,2025-10-05
C42174,Monitor,9,1500,13500,South,2025-07-04
C42175,Printer,4,500,2000,West,2025-02-13
C42176,Mouse,3,1500,4500,West,2025-08-09
C42177,Printer,8,12000,96000,South,2025-04-29
C42178,Tablet,8,1500,12000,West,2025-09-21
C42179,Tablet,1,500,500,South,2025-04-01
C42180,Keyboard,10,12000,120000,East,2025-06-06
C42181,Printer,7,500,3500,East,2025-10-07
C42182,Tablet,5,50000,250000,West,2025-05-08
C42183,Printer,8,12000,96000,South,2025-04-26
C42184,Tablet,6,50000,300000,West,2025-03-18
C42185,Laptop,10,12000,120000,East,2025-06-15
C42186,Monitor,1,500,500,East,2025-03-09
C42187,Printer,6,8000,48000,East,2025-09-07
C42188,Printer,8,50000,400000,North,2025-11-08
C42189,Laptop,1,500,500,West,2025-08-21
C42190,Monitor,9,12000,108000,West,2025-02-19
C42191,Laptop,4,25000,100000,West,2025-05-24
C42192,Laptop,1,500,500,North,2025-02-04
C42193,Laptop,4,1500,6000,North,2025-12-14
C42194,Tablet,9,8000,72000,West,2025-09-18
C42195,Mouse,10,50000,500000,West,2025-02-13
C42196,Keyboard,2,8000,16000,West,2025-09-04
C42197,Mouse,4,8000,32000,South,2025-10-02
C42198,Tablet,9,12000,108000,South,2025-10-27
C42199,Tablet,1,50000,50000,North,2025-11-10
C42200,Monitor,6,50000,300000,East,2025-01-22
C42201,Printer,6,25000,150000,South,2025-12-19
C42202,Laptop,4,25000,100000,West,2025-05-14
C42203,Tablet,4,1500,6000,West,2025-11-14
C42204,Keyboard,10,8000,80000,South,2025-04-25
C42205,Keyboard,4,500,2000,North,2025-05-08
C42206,Mouse,7,1500,10500,West,2025-03-05
C42207,Tablet,8,8000,64000,East,2025-09-06
C42208,Mouse,1,1500,1500,South,2025-02-27
C42209,Tablet,9,500,4500,North,2025-02-08
C42210,Printer,8,50000,400000,East,2025-12-05
C42211,Printer,2,1500,3000,West,2025-09-17
C42212,Laptop,2,500,1000,West,2025-02-17
C42213,Printer,6,1500,9000,South,2025-12-21
C42214,Tablet,10,50000,500000,South,2025-07-21
C42215,Keyboard,9,500,4500,South,2025-01-11
C42216,Keyboard,2,1500,3000,North,2025-01-15
C42217,Laptop,7,25000,175000,East,2025-04-12
C42218,Keyboard,5,50000,250000,East,2025-12-10
C42219,Printer,7,25000,175000,South,2025-01-19
C42220,Mouse,6,500,3000,South,2025-01-25
C42221,Printer,6,1500,9000,North,2025-04-17
C42222,Laptop,6,50000,300000,West,2025-02-01
C42223,Printer,1,12000,12000,South,2025-01-27
C42224,Monitor,6,500,3000,West,2025-02-02
C42225,Mouse,2,8000,16000,North,2025-05-08
C42226,Keyboard,5,500,2500,West,2025-10-26
C42227,Mouse,6,50000,300000,East,2025-05-19
C42228,Monitor,8,500,4000,East,2025-08-25
C42229,Monitor,9,12000,108000,East,2025-07-09
C42230,Monitor,2,25000,50000,West,2025-12-13
C42231,Mouse,6,1500,9000,West,2025-09-15
C42232,Mouse,8,500,4000,South,2025-03-01
C42233,Printer,4,25000,100000,South,2025-11-22
C42234,Keyboard,1,12000,12000,North,2025-03-19
C42235,Keyboard,10,1500,15000,East,2025-11-28
C42236,Mouse,9,8000,72000,East,2025-06-04
C42237,Tablet,8,1500,12000,South,2025-02-06
C42238,Mouse,8,1500,12000,East,2025-10-03
C42239,Printer,4,50000,200000,West,2025-12-19
C42240,Printer,8,500,4000,South,2025-08-24
C42241,Mouse,10,12000,120000,West,2025-07-22
C42242,Laptop,3,50000,150000,North,2025-03-14
C42243,Mouse,5,500,2500,North,2025-08-04
C42244,Mouse,9,500,4500,South,2025-10-16
C42245,Printer,3,8000,24000,East,2025-03-26
C42246,Monitor,7,50000,350000,North,2025-11-11
C42247,Keyboard,1,1500,1500,South,2025-10-16
C42248,Keyboard,10,12000,120000,North,2025-12-26
C42249,Tablet,1,12000,12000,North,2025-01-13
C42250,Tablet,1,8000,8000,West,2025-04-10
C42251,Laptop,5,50000,250000,North,2025-03-27
C42252,Tablet,8,1500,12000,East,2025-07-05
C42253,Keyboard,3,500,1500,East,2025-10-30
C42254,Printer,7,12000,84000,East,2025-04-01
C42255,Tablet,4,50000,200000,South,2025-10-06
C42256,Monitor,10,8000,80000,North,2025-03-25
C42257,Monitor,5,500,2500,West,2025-11-14
C42258,Keyboard,5,25000,125000,West,2025-07-19
C42259,Laptop,1,12000,12000,South,2025-07-02
C42260,Laptop,3,1500,4500,South,2025-01-13
C42261,Keyboard,1,25000,25000,East,2025-04-17
C42262,Printer,9,500,4500,East,2025-02-20
C42263,Keyboard,5,500,2500,North,2025-09-25
C42264,Keyboard,4,25000,100000,North,2025-06-21
C42265,Monitor,3,1500,4500,North,2025-11-01
C42266,Mouse,8,25000,200000,East,2025-06-19
C42267,Keyboard,7,8000,56000,West,2025-12-15
C42268,Monitor,4,1500,6000,North,2025-09-04
C42269,Tablet,3,50000,150000,East,2025-01-18
C42270,Printer,10,50000,500000,South,2025-03-02
C42271,Printer,1,500,500,North,2025-08-23
C42272,Monitor,6,1500,9000,West,2025-11-01
C42273,Printer,10,1500,15000,South,2025-08-20
C42274,Laptop,4,8000,32000,North,2025-09-20
C42275,Laptop,1,25000,25000,South,2025-03-09
C42276,Tablet,9,50000,450000,South,2025-03-07
C42277,Monitor,10,500,5000,North,2025-11-11
C42278,Laptop,1,25000,25000,South,2025-05-13
C42279,Keyboard,4,25000,100000,North,2025-07-29
C42280,Tablet,1,25000,25000,North,2025-12-23
C42281,Laptop,9,12000,108000,West,2025-06-09
C42282,Keyboard,9,500,4500,South,2025-11-22
C42283,Tablet,9,25000,225000,South,2025-05-14
C42284,Tablet,4,12000,48000,West,2025-02-22
C42285,Keyboard,8,1500,12000,North,2025-06-26
C42286,Tablet,2,8000,16000,South,2025-10-25
C42287,Printer,2,1500,3000,North,2025-04-06
C42288,Keyboard,6,8000,48000,East,2025-02-27
C42289,Printer,10,12000,120000,North,2025-06-13
C42290,Printer,3,1500,4500,West,2025-07-02
C42291,Mouse,5,8000,40000,East,2025-10-02
C42292,Laptop,10,8000,80000,North,2025-10-09
C42293,Printer,5,8000,40000,North,2025-01-11
C42294,Laptop,9,12000,108000,South,2025-11-09
C42295,Printer,7,8000,56000,East,2025-02-14
C42296,Keyboard,9,50000,450000,North,2025-03-10
C42297,Printer,4,12000,48000,West,2025-02-12
C42298,Monitor,9,8000,72000,North,2025-03-08
C42299,Laptop,9,25000,225000,North,2025-09-20
C42300,Laptop,9,1500,13500,South,2025-09-14
C42301,Monitor,10,50000,500000,East,2025-02-12
C42302,Monitor,4,500,2000,East,2025-11-02
C42303,Laptop,9,1500,13500,North,2025-05-24
C42304,Tablet,7,12000,84000,South,2025-10-08
C42305,Mouse,1,25000,25000,West,2025-03-01
C42306,Tablet,10,25000,250000,North,2025-12-23
C42307,Laptop,8,50000,400000,West,2025-01-08
C42308,Mouse,7,25000,175000,North,2025-01-13
C42309,Monitor,1,25000,25000,East,2025-11-21
C42310,Monitor,10,50000,500000,South,2025-01-20
C42311,Monitor,10,25000,250000,East,2025-12-10
C42312,Mouse,9,8000,72000,North,2025-12-30
C42313,Mouse,4,12000,48000,South,2025-12-20
